name,slug,country,city,homepage,lat,lng,programs
"universitetet i genoa","universitetet-i-genoa","Italia","Genoa","","44.40726","8.9338624","{'marin teknikk':[{'report_id': '2866', 'year': '2022'}],'kybernetikk og robotikk':[{'report_id': '1070', 'year': '2018'}],}"
"technische universität münchen","technische-universitat-munchen-(tum)","Tyskland","München","","48.14907275","11.567444920339295","{'kybernetikk og robotikk':[{'report_id': '2865', 'year': '2022'}, {'report_id': '2851', 'year': '2022'}, {'report_id': '2821', 'year': '2021'}, {'report_id': '2453', 'year': '2019'}, {'report_id': '1939', 'year': '2018'}, {'report_id': '1862', 'year': '2018'}, {'report_id': '1836', 'year': '2019'}, {'report_id': '1241', 'year': '2018'}, {'report_id': '1216', 'year': '2017'}, {'report_id': '1165', 'year': '2017'}, {'report_id': '1059', 'year': '2017'}, {'report_id': '641', 'year': '2016'}, {'report_id': '328', 'year': '2016'}, {'report_id': '270', 'year': '2016'}, {'report_id': '253', 'year': '2016'}],'materialteknologi':[{'report_id': '2845', 'year': '2022'}],'nanoteknologi':[{'report_id': '2828', 'year': '2021'}, {'report_id': '2439', 'year': '2019'}, {'report_id': '557', 'year': '2016'}, {'report_id': '422', 'year': '2016'}, {'report_id': '256', 'year': '2016'}, {'report_id': '142', 'year': '2016'}],'fysikk og matematikk':[{'report_id': '2802', 'year': '2021'}, {'report_id': '2451', 'year': '2019'}, {'report_id': '2443', 'year': '2019'}, {'report_id': '2429', 'year': '2019'}, {'report_id': '2425', 'year': '2020'}, {'report_id': '2382', 'year': '2019'}, {'report_id': '1895', 'year': '2018'}, {'report_id': '1658', 'year': '2018'}, {'report_id': '1173', 'year': '2017'}, {'report_id': '401', 'year': '2016'}, {'report_id': '397', 'year': '2016'}, {'report_id': '182', 'year': '2016'}],'arkitektur':[{'report_id': '2513', 'year': '2021'}, {'report_id': '2512', 'year': '2021'}, {'report_id': '1769', 'year': '2018'}, {'report_id': '535', 'year': '2016'}, {'report_id': '258', 'year': '2016'}],'elektronisk systemdesign og innovasjon':[{'report_id': '2498', 'year': '2021'}],'ingeniørvitenskap og ikt':[{'report_id': '2442', 'year': '2019'}, {'report_id': '2194', 'year': '2019'}, {'report_id': '1891', 'year': '2018'}, {'report_id': '542', 'year': '2016'}],'pup':[{'report_id': '2441', 'year': '2019'}],'produktutvikling og produksjon':[{'report_id': '2381', 'year': '2019'}, {'report_id': '2029', 'year': '2020'}, {'report_id': '1926', 'year': '2018'}, {'report_id': '1175', 'year': '2018'}, {'report_id': '690', 'year': '2016'}, {'report_id': '680', 'year': '2017'}, {'report_id': '600', 'year': '2016'}, {'report_id': '170', 'year': '2016'}],'industriell økonomi og teknologiledelse':[{'report_id': '2253', 'year': '2019'}, {'report_id': '1208', 'year': '2018'}, {'report_id': '593', 'year': '2016'}, {'report_id': '469', 'year': '2016'}, {'report_id': '214', 'year': '2016'}, {'report_id': '113', 'year': '2016'}, {'report_id': '100', 'year': '2016'}, {'report_id': '69', 'year': '2016'}, {'report_id': '59', 'year': '2016'}],'bygg- og miljøteknikk':[{'report_id': '2229', 'year': '2019'}, {'report_id': '1956', 'year': '2018'}, {'report_id': '1896', 'year': '2018'}, {'report_id': '1157', 'year': '2018'}, {'report_id': '1110', 'year': '2017'}, {'report_id': '443', 'year': '2016'}, {'report_id': '341', 'year': '2016'}, {'report_id': '216', 'year': '2016'}],'energi og miljø':[{'report_id': '1903', 'year': '2018'}, {'report_id': '1641', 'year': '2018'}, {'report_id': '1190', 'year': '2017'}, {'report_id': '349', 'year': '2016'}, {'report_id': '329', 'year': '2017'}],'i &amp; ikt':[{'report_id': '1888', 'year': '2018'}],'bachelor i fysikk':[{'report_id': '1782', 'year': '2018'}],'energibruk og energiplanlegging':[{'report_id': '1188', 'year': '2017'}],'industriell kjemi og bioteknologi':[{'report_id': '1148', 'year': '2017'}, {'report_id': '415', 'year': '2017'}],'kunnskap, teknologi og samfunn':[{'report_id': '788', 'year': '2017'}],'teknisk fysikk':[{'report_id': '673', 'year': '2016'}],'statsvitenskap':[{'report_id': '591', 'year': '2016'}],'geomatikk':[{'report_id': '553', 'year': '2016'}],'datateknologi':[{'report_id': '448', 'year': '2016'}, {'report_id': '109', 'year': '2016'}],'samfunnsøkonomi bachelor':[{'report_id': '358', 'year': '2016'}],'teknisk kybernetikk':[{'report_id': '356', 'year': '2016'}, {'report_id': '338', 'year': '2016'}],}"
"instituto superior técnico","ist","Portugal","Lisboa","","38.73674335","-9.138392289084948","{'energi og miljø':[{'report_id': '2864', 'year': '2022'}, {'report_id': '2752', 'year': '2021'}, {'report_id': '2746', 'year': '2022'}, {'report_id': '2564', 'year': '2021'}, {'report_id': '2421', 'year': '2020'}, {'report_id': '2142', 'year': '2019'}, {'report_id': '1962', 'year': '2018'}, {'report_id': '1961', 'year': '2018'}, {'report_id': '1111', 'year': '2017'}, {'report_id': '500', 'year': '2016'}, {'report_id': '499', 'year': '2016'}, {'report_id': '402', 'year': '2016'}],'produktutvikling og produksjon':[{'report_id': '2858', 'year': '2021'}, {'report_id': '2799', 'year': '2022'}, {'report_id': '2748', 'year': '2021'}, {'report_id': '1923', 'year': '2018'}, {'report_id': '1902', 'year': '2018'}, {'report_id': '1466', 'year': '2017'}, {'report_id': '1172', 'year': '2017'}, {'report_id': '1142', 'year': '2017'}, {'report_id': '1100', 'year': '2017'}, {'report_id': '1095', 'year': '2017'}, {'report_id': '565', 'year': '2016'}, {'report_id': '484', 'year': '2016'}, {'report_id': '475', 'year': '2016'}, {'report_id': '323', 'year': '2016'}],'industriell økonomi og teknologiledelse':[{'report_id': '2847', 'year': '2021'}, {'report_id': '2494', 'year': '2021'}],'datateknologi':[{'report_id': '2834', 'year': '2021'}, {'report_id': '2767', 'year': '2021'}, {'report_id': '2364', 'year': '2019'}, {'report_id': '2222', 'year': '2019'}, {'report_id': '2193', 'year': '2019'}, {'report_id': '2192', 'year': '2019'}, {'report_id': '581', 'year': '2016'}],'kybernetikk og robotikk':[{'report_id': '2816', 'year': '2021'}, {'report_id': '2718', 'year': '2021'}, {'report_id': '2708', 'year': '2021'}, {'report_id': '2703', 'year': '2021'}, {'report_id': '2602', 'year': '2021'}, {'report_id': '2508', 'year': '2021'}, {'report_id': '2067', 'year': '2019'}, {'report_id': '1845', 'year': '2018'}, {'report_id': '1197', 'year': '2018'}, {'report_id': '659', 'year': '2016'}, {'report_id': '326', 'year': '2016'}, {'report_id': '325', 'year': '2016'}, {'report_id': '56', 'year': '2016'}],'bygg- og miljøteknikk':[{'report_id': '2807', 'year': '2022'}, {'report_id': '2506', 'year': '2021'}, {'report_id': '2501', 'year': '2021'}, {'report_id': '2125', 'year': '2019'}],'materialteknologi':[{'report_id': '2805', 'year': '2022'}, {'report_id': '2496', 'year': '2021'}, {'report_id': '2495', 'year': '2021'}],'industriell design':[{'report_id': '2739', 'year': '2021'}],'ingeniørvitenskap og ikt':[{'report_id': '2734', 'year': '2021'}, {'report_id': '2726', 'year': '2021'}, {'report_id': '2581', 'year': '2021'}, {'report_id': '2520', 'year': '2021'}, {'report_id': '2360', 'year': '2020'}, {'report_id': '2135', 'year': '2019'}, {'report_id': '1813', 'year': '2019'}, {'report_id': '1543', 'year': '2018'}],'tekniske geofag':[{'report_id': '2617', 'year': '2021'}, {'report_id': '2613', 'year': '2021'}, {'report_id': '2599', 'year': '2021'}, {'report_id': '2595', 'year': '2021'}, {'report_id': '2592', 'year': '2021'}, {'report_id': '2568', 'year': '2021'}, {'report_id': '1791', 'year': '2018'}],'informatikk':[{'report_id': '2611', 'year': '2021'}, {'report_id': '1005', 'year': '2017'}],'marin teknikk':[{'report_id': '2514', 'year': '2021'}, {'report_id': '2507', 'year': '2021'}, {'report_id': '1707', 'year': '2018'}, {'report_id': '1121', 'year': '2018'}, {'report_id': '1108', 'year': '2018'}, {'report_id': '1077', 'year': '2018'}, {'report_id': '1008', 'year': '2018'}, {'report_id': '477', 'year': '2016'}, {'report_id': '330', 'year': '2016'}, {'report_id': '79', 'year': '2016'}],'ingeniørvitenskap & ikt':[{'report_id': '2483', 'year': '2021'}, {'report_id': '2055', 'year': '2019'}],'fysikk og matematikk':[{'report_id': '2424', 'year': '2020'}, {'report_id': '2420', 'year': '2020'}, {'report_id': '2419', 'year': '2020'}, {'report_id': '2366', 'year': '2020'}],'arkitektur':[{'report_id': '2415', 'year': '2019'}, {'report_id': '1878', 'year': '2018'}, {'report_id': '1717', 'year': '2018'}, {'report_id': '1650', 'year': '2018'}, {'report_id': '1199', 'year': '2017'}, {'report_id': '626', 'year': '2016'}, {'report_id': '607', 'year': '2016'}],'arkitektur - masterstudium (5-årig) (maar)':[{'report_id': '2410', 'year': '2019'}],'elektronisk systemdesign og innovasjon':[{'report_id': '2251', 'year': '2019'}, {'report_id': '1886', 'year': '2019'}, {'report_id': '1867', 'year': '2019'}],'i&amp;ikt':[{'report_id': '2024', 'year': '2019'}],'industriell kjemi og bioteknologi':[{'report_id': '1946', 'year': '2019'}, {'report_id': '1913', 'year': '2019'}, {'report_id': '1547', 'year': '2018'}],'arkitektur - masterstudium (5 årig)':[{'report_id': '1879', 'year': '2018'}],'medisin':[{'report_id': '1495', 'year': '2018'}],'komtek':[{'report_id': '1145', 'year': '2018'}],'bioteknologi':[{'report_id': '979', 'year': '2018'}],'bioteknologi master':[{'report_id': '978', 'year': '2018'}],'pup':[{'report_id': '627', 'year': '2016'}],'sivilingeniør marin teknikk, 5-årig':[{'report_id': '613', 'year': '2017'}],'marin teknikk, hydrodynamikk':[{'report_id': '486', 'year': '2017'}],'ms electric power engineering':[{'report_id': '305', 'year': '2016'}],'elektronikk':[{'report_id': '67', 'year': '2016'}],}"
"università degli studi di padova","universita-degli-studi-di-padova","Italia","Padova","","45.406649599999994","11.87744071225941","{'fysikk og matematikk':[{'report_id': '2862', 'year': '2021'}, {'report_id': '2187', 'year': '2019'}, {'report_id': '2066', 'year': '2019'}],'energi og miljø, energibruk i bygninger':[{'report_id': '2809', 'year': '2022'}],'energi og miljø':[{'report_id': '2803', 'year': '2022'}, {'report_id': '2731', 'year': '2022'}, {'report_id': '2730', 'year': '2022'}],'bygg- og miljøteknikk':[{'report_id': '2781', 'year': '2021'}],'industriell kjemi og bioteknologi':[{'report_id': '2778', 'year': '2022'}, {'report_id': '2758', 'year': '2022'}, {'report_id': '2624', 'year': '2021'}, {'report_id': '2413', 'year': '2020'}, {'report_id': '2393', 'year': '2020'}, {'report_id': '2375', 'year': '2020'}, {'report_id': '2373', 'year': '2020'}, {'report_id': '1909', 'year': '2019'}],'energi og miljø - energiforsyning og klimatisering i bygninger':[{'report_id': '2768', 'year': '2022'}],'kybernetikk og robotikk':[{'report_id': '2755', 'year': '2022'}, {'report_id': '2530', 'year': '2021'}],'bioteknologi master':[{'report_id': '2751', 'year': '2022'}],'industriell økonomi og teknologiledelse':[{'report_id': '2750', 'year': '2022'}, {'report_id': '2663', 'year': '2021'}, {'report_id': '2574', 'year': '2021'}, {'report_id': '2570', 'year': '2021'}, {'report_id': '2226', 'year': '2020'}, {'report_id': '2161', 'year': '2020'}, {'report_id': '1405', 'year': '2017'}, {'report_id': '1038', 'year': '2017'}, {'report_id': '997', 'year': '2018'}],'datateknologi':[{'report_id': '2623', 'year': '2021'}],'samfunnsøkonomi bachelor':[{'report_id': '2411', 'year': '2020'}],'ingeniørvitenskap og ikt':[{'report_id': '2291', 'year': '2017'}],'psykologi bachelor':[{'report_id': '2267', 'year': '2020'}, {'report_id': '857', 'year': '2017'}],'digital forretningsutvikling':[{'report_id': '2120', 'year': '2019'}],'bachelor psykologi':[{'report_id': '1283', 'year': '2017'}],'markedsføring og ledelse':[{'report_id': '830', 'year': '2017'}],}"
"technische universität graz","tu-graz","Østerrike","Graz","","47.058199900000005","15.460187434162261","{'fysmat':[{'report_id': '2861', 'year': '2021'}],'fysikk og matematikk':[{'report_id': '2737', 'year': '2021'}, {'report_id': '2068', 'year': '2019'}],'bygg- og miljøteknikk':[{'report_id': '1833', 'year': '2019'}, {'report_id': '1771', 'year': '2019'}, {'report_id': '1116', 'year': '2017'}, {'report_id': '612', 'year': '2016'}, {'report_id': '450', 'year': '2016'}],'energi og miljø':[{'report_id': '1210', 'year': '2017'}],'produktutvikling og produksjon':[{'report_id': '470', 'year': '2017'}],'bioteknologi':[{'report_id': '387', 'year': '2017'}],}"
"sorbonne universite","sorbonne-universite","Frankrike","Paris","","48.8497017","2.383823836078686","{'fysikk og matematikk':[{'report_id': '2860', 'year': '2021'}, {'report_id': '122', 'year': '2016'}],'mathematical sciences (masters programme)':[{'report_id': '794', 'year': '2017'}],'lektor i engelsk/fransk, bachelor i fransk':[{'report_id': '248', 'year': '2017'}],'mlspråk':[{'report_id': '115', 'year': '2017'}],}"
"university of california santa barbara","university-of-california-santa-barbara","USA","Santa Barbara","","34.414602450000004","-119.84581004701371","{'produktutvikling og produksjon':[{'report_id': '2859', 'year': '2021'}, {'report_id': '2810', 'year': '2021'}, {'report_id': '563', 'year': '2016'}],'økonomi og administrasjon':[{'report_id': '2693', 'year': '2022'}],'indøk produktutvikling':[{'report_id': '2536', 'year': '2020'}],'kybernetikk og robotikk':[{'report_id': '2290', 'year': '2020'}, {'report_id': '2189', 'year': '2019'}, {'report_id': '2182', 'year': '2019'}, {'report_id': '2180', 'year': '2020'}, {'report_id': '2179', 'year': '2020'}, {'report_id': '1967', 'year': '2018'}, {'report_id': '1963', 'year': '2018'}, {'report_id': '796', 'year': '2017'}],'marin teknikk':[{'report_id': '2233', 'year': '2020'}, {'report_id': '375', 'year': '2017'}],'informatikk':[{'report_id': '1953', 'year': '2018'}],'kommunikasjonsteknologi og digital sikkerhet':[{'report_id': '1839', 'year': '2018'}, {'report_id': '245', 'year': '2016'}],'ingeniørvitenskap og ikt':[{'report_id': '1738', 'year': '2018'}, {'report_id': '1735', 'year': '2018'}],'master informatikk - interaksjonsdesign, spill og læringsteknologi':[{'report_id': '1672', 'year': '2019'}],'energi og miljø sivilingeniør':[{'report_id': '1606', 'year': '2018'}],'industriell økonomi og teknologiledelse':[{'report_id': '1346', 'year': '2017'}, {'report_id': '728', 'year': '2017'}, {'report_id': '726', 'year': '2017'}],'allmenn litteraturvitenskap':[{'report_id': '901', 'year': '2018'}],'industriell kjemi og bioteknologi':[{'report_id': '894', 'year': '2018'}, {'report_id': '455', 'year': '2016'}],'master i matematikk':[{'report_id': '889', 'year': '2018'}],'nanoteknologi':[{'report_id': '766', 'year': '2017'}],'bioteknologi master':[{'report_id': '584', 'year': '2016'}],'datateknologi':[{'report_id': '528', 'year': '2017'}, {'report_id': '526', 'year': '2017'}, {'report_id': '487', 'year': '2017'}, {'report_id': '267', 'year': '2016'}, {'report_id': '64', 'year': '2016'}],'teknisk kybernetikk':[{'report_id': '221', 'year': '2016'}],'ingeniørvitenskap & ikt':[{'report_id': '186', 'year': '2016'}],'energi og miljø':[{'report_id': '175', 'year': '2016'}],}"
"puc","puc","Brazil","Rio de Janeiro","","-22.9110137","-43.2093727","{'bygg- og miljøteknikk':[{'report_id': '2857', 'year': '2022'}],}"
"technische universität delft","tu-delft","Nederland","Delft","","51.99882735","4.373960368154041","{'vann- og miljøteknikk':[{'report_id': '2855', 'year': '2021'}],'industriell kjemi og bioteknologi':[{'report_id': '2785', 'year': '2022'}],'industriell design':[{'report_id': '2700', 'year': '2021'}, {'report_id': '2082', 'year': '2019'}, {'report_id': '228', 'year': '2016'}],'fysikk og matematikk':[{'report_id': '2688', 'year': '2021'}, {'report_id': '2383', 'year': '2020'}, {'report_id': '1819', 'year': '2019'}],'industriell design - interaksjonsdesign':[{'report_id': '2677', 'year': '2021'}],'datateknologi med spesialisering i programvaresystemer':[{'report_id': '2630', 'year': '2021'}],'informatikk':[{'report_id': '2281', 'year': '2019'}],'datateknologi':[{'report_id': '1945', 'year': '2018'}],'arkitektur, 5-årig master':[{'report_id': '1882', 'year': '2018'}],'mtfyma - teknisk fysikk':[{'report_id': '1812', 'year': '2019'}],'marin teknikk (marine konstruksjoner)':[{'report_id': '1748', 'year': '2019'}],'marin teknikk':[{'report_id': '1720', 'year': '2019'}, {'report_id': '1456', 'year': '2018'}, {'report_id': '425', 'year': '2017'}, {'report_id': '230', 'year': '2017'}, {'report_id': '102', 'year': '2016'}, {'report_id': '101', 'year': '2016'}],'komtek':[{'report_id': '1693', 'year': '2018'}],'kybernetikk og robotikk':[{'report_id': '1588', 'year': '2018'}, {'report_id': '1214', 'year': '2018'}, {'report_id': '992', 'year': '2017'}, {'report_id': '519', 'year': '2017'}, {'report_id': '516', 'year': '2016'}],'elektronisk systemdesign og innovasjon':[{'report_id': '1477', 'year': '2017'}, {'report_id': '1192', 'year': '2018'}],'industriell økonomi og teknologiledelse':[{'report_id': '1202', 'year': '2017'}],'tekniske geofag':[{'report_id': '1097', 'year': '2017'}],'mtbygg - konstruksjon':[{'report_id': '1072', 'year': '2018'}],'bioteknologi master':[{'report_id': '1017', 'year': '2018'}],'energi og miljø':[{'report_id': '952', 'year': '2018'}, {'report_id': '853', 'year': '2018'}, {'report_id': '509', 'year': '2016'}, {'report_id': '385', 'year': '2017'}, {'report_id': '304', 'year': '2016'}],'bygg- og miljøteknikk':[{'report_id': '938', 'year': '2017'}, {'report_id': '635', 'year': '2016'}],'produktutvikling og produksjon':[{'report_id': '686', 'year': '2016'}, {'report_id': '370', 'year': '2016'}],'petroleumsfag':[{'report_id': '527', 'year': '2016'}],'teknisk kybernetikk':[{'report_id': '504', 'year': '2017'}],}"
"aarhus universitet","aarhus-universitet","Danmark","Aarhus","","56.1670905","10.202617693592895","{'lektor i språkfag - nordisk':[{'report_id': '2846', 'year': '2022'}],'bachelor i programmering':[{'report_id': '2432', 'year': '2020'}],'bachelor tysk/historie':[{'report_id': '2221', 'year': '2019'}],'bachelor psykologi':[{'report_id': '787', 'year': '2017'}],'nanoteknologi':[{'report_id': '357', 'year': '2017'}, {'report_id': '272', 'year': '2016'}, {'report_id': '257', 'year': '2016'}],'bevegelsesvitenskap':[{'report_id': '57', 'year': '2016'}],}"
"universitat politècnica de catalunya","upc---universitat-politecnica-de-catalunya","Spania","Barcelona","","41.3828939","2.1774322","{'kybernetikk og robotikk':[{'report_id': '2844', 'year': '2021'}, {'report_id': '1215', 'year': '2017'}, {'report_id': '1139', 'year': '2017'}, {'report_id': '1092', 'year': '2017'}, {'report_id': '679', 'year': '2016'}],'fysikk og matematikk':[{'report_id': '2736', 'year': '2021'}, {'report_id': '2691', 'year': '2021'}, {'report_id': '2484', 'year': '2021'}, {'report_id': '2363', 'year': '2020'}, {'report_id': '1562', 'year': '2018'}, {'report_id': '891', 'year': '2018'}, {'report_id': '255', 'year': '2016'}, {'report_id': '218', 'year': '2016'}],'industriell økonomi og teknologiledelse':[{'report_id': '2529', 'year': '2021'}, {'report_id': '1615', 'year': '2018'}, {'report_id': '1605', 'year': '2018'}, {'report_id': '1604', 'year': '2018'}],'bygg- og miljøteknikk':[{'report_id': '2456', 'year': '2019'}, {'report_id': '1034', 'year': '2017'}],'datateknologi':[{'report_id': '2397', 'year': '2019'}, {'report_id': '2392', 'year': '2020'}, {'report_id': '1924', 'year': '2018'}, {'report_id': '1561', 'year': '2018'}, {'report_id': '359', 'year': '2016'}],'indmat':[{'report_id': '2258', 'year': '2020'}],'energi og miljø':[{'report_id': '1904', 'year': '2019'}],'materialteknologi':[{'report_id': '1900', 'year': '2018'}],'nanoteknologi':[{'report_id': '1893', 'year': '2018'}],'maskin':[{'report_id': '1636', 'year': '2018'}],'maskiningeniør':[{'report_id': '1572', 'year': '2018'}],'lektor i realfag':[{'report_id': '1471', 'year': '2018'}],'https://www.ntnu.no/studier/mtkom':[{'report_id': '1212', 'year': '2018'}],'kommunikasjonsteknologi og digital sikkerhet':[{'report_id': '1147', 'year': '2017'}, {'report_id': '366', 'year': '2016'}],'ingeniørvitenskap & ikt':[{'report_id': '1133', 'year': '2017'}],'mit':[{'report_id': '987', 'year': '2017'}],'arkitektur':[{'report_id': '544', 'year': '2016'}, {'report_id': '68', 'year': '2016'}],}"
"ense3 ved inp grenoble","ense3-ved-inp-grenoble","Frankrike","Grenoble","","45.1875602","5.7357819","{'energi og miljø':[{'report_id': '2843', 'year': '2021'}, {'report_id': '1222', 'year': '2017'}],'industriell økonomi og teknologiledelse':[{'report_id': '2620', 'year': '2021'}],'kybernetikk og robotikk':[{'report_id': '2521', 'year': '2021'}, {'report_id': '1041', 'year': '2017'}, {'report_id': '411', 'year': '2016'}, {'report_id': '211', 'year': '2016'}],'bioteknologi master':[{'report_id': '1871', 'year': '2018'}, {'report_id': '1096', 'year': '2018'}],'bygg- og miljøteknikk':[{'report_id': '1227', 'year': '2017'}],'produktutvikling og produksjon':[{'report_id': '1060', 'year': '2018'}],'ingeniørvitenskap og ikt':[{'report_id': '1030', 'year': '2017'}, {'report_id': '741', 'year': '2017'}],'materialteknologi':[{'report_id': '546', 'year': '2016'}],'datateknologi':[{'report_id': '462', 'year': '2016'}],}"
"politecnico di torino","politecnico-di-torino","Italia","Torino","","45.063697399999995","7.657526334442466","{'kybernetikk og robotikk':[{'report_id': '2842', 'year': '2021'}, {'report_id': '2804', 'year': '2021'}, {'report_id': '2679', 'year': '2021'}],'ledelse av teknologi':[{'report_id': '2590', 'year': '2021'}, {'report_id': '2569', 'year': '2021'}],'økonomi og administrasjon':[{'report_id': '2446', 'year': '2020'}],'bygg- og miljøteknikk':[{'report_id': '2423', 'year': '2019'}],'økonomi og administrasjon bachelor':[{'report_id': '1935', 'year': '2019'}],'industriell kjemi og bioteknologi':[{'report_id': '1917', 'year': '2018'}],'petroleumsfag':[{'report_id': '1612', 'year': '2018'}],'industriell økonomi og teknologiledelse':[{'report_id': '1465', 'year': '2018'}, {'report_id': '1415', 'year': '2018'}, {'report_id': '1226', 'year': '2017'}, {'report_id': '1225', 'year': '2017'}, {'report_id': '606', 'year': '2017'}, {'report_id': '281', 'year': '2016'}],'fysikk og matematikk':[{'report_id': '1232', 'year': '2017'}],'ingeniørvitenskap & ikt':[{'report_id': '880', 'year': '2017'}, {'report_id': '550', 'year': '2017'}],'ingeniørvitenskap og ikt':[{'report_id': '589', 'year': '2017'}, {'report_id': '587', 'year': '2016'}],'i&amp;ikt':[{'report_id': '497', 'year': '2016'}],'indøk marin':[{'report_id': '389', 'year': '2016'}],}"
"cole polytechnique fédérale de lausanne (epfl)","cole-polytechnique-federale-de-lausanne-(epfl)","Sveits","Lausanne","","46.5218269","6.6327025","{'industriell økonomi og teknologiledelse':[{'report_id': '2841', 'year': '2021'}],'kommunikasjonsteknologi og digital sikkerhet':[{'report_id': '2832', 'year': '2021'}],}"
"montana state university","montana-state-university","USA","Bozeman","","45.66381885","-111.07930568352012","{'bygg- og miljøteknikk':[{'report_id': '2840', 'year': '2021'}],'konstruksjon':[{'report_id': '1425', 'year': '2018'}],}"
"oth-regensburg","oth-regensburg","Tyskland","Regensburg","","49.00305545","12.09626442042545","{'samfunnsøkonomi master':[{'report_id': '2839', 'year': '2022'}],'digital infrastruktur og cybersikkerhet':[{'report_id': '2562', 'year': '2021'}],}"
"university of british columbia","university-of-british-columbia-(ubc)","Canada","Vancouver","","49.25783145","-123.24624198622213","{'energi og miljø':[{'report_id': '2836', 'year': '2021'}, {'report_id': '790', 'year': '2017'}, {'report_id': '570', 'year': '2016'}],'statsvitenskap bachelor':[{'report_id': '2823', 'year': '2019'}],'fysikk og matematikk':[{'report_id': '2769', 'year': '2021'}, {'report_id': '2159', 'year': '2019'}, {'report_id': '1796', 'year': '2018'}, {'report_id': '1330', 'year': '2017'}],'industriell kjemi og bioteknologi':[{'report_id': '2753', 'year': '2022'}, {'report_id': '1499', 'year': '2018'}, {'report_id': '159', 'year': '2017'}],'datateknologi':[{'report_id': '2648', 'year': '2021'}, {'report_id': '2100', 'year': '2020'}],'informatikk':[{'report_id': '2638', 'year': '2021'}],'marin teknikk':[{'report_id': '2355', 'year': '2020'}, {'report_id': '2329', 'year': '2020'}, {'report_id': '824', 'year': '2017'}],'bygg- og miljøteknikk':[{'report_id': '2215', 'year': '2019'}, {'report_id': '2106', 'year': '2019'}, {'report_id': '2099', 'year': '2020'}, {'report_id': '2073', 'year': '2020'}, {'report_id': '2018', 'year': '2018'}, {'report_id': '757', 'year': '2017'}],'kybernetikk og robotikk':[{'report_id': '2177', 'year': '2020'}, {'report_id': '2160', 'year': '2020'}, {'report_id': '2110', 'year': '2020'}, {'report_id': '2101', 'year': '2019'}],'industriell økonomi og teknologiledelse':[{'report_id': '2091', 'year': '2019'}, {'report_id': '2062', 'year': '2019'}, {'report_id': '1987', 'year': '2019'}, {'report_id': '1775', 'year': '2018'}, {'report_id': '296', 'year': '2017'}],'kommunikasjonsteknologi og digital sikkerhet':[{'report_id': '2085', 'year': '2019'}, {'report_id': '911', 'year': '2017'}],'produktutvikling og produksjon':[{'report_id': '1784', 'year': '2019'}, {'report_id': '781', 'year': '2017'}],'materialteknologi':[{'report_id': '1640', 'year': '2019'}, {'report_id': '1340', 'year': '2018'}],'tekniske geofag':[{'report_id': '1538', 'year': '2018'}, {'report_id': '298', 'year': '2017'}],'teknisk kybernetikk':[{'report_id': '419', 'year': '2016'}],}"
